reviewText,Positive
I love this game Usa Usa Usa zombie level really fun'you should love it toobecause of the awesome graphics,1
"This game is truly a credit to gun games. The action is both exciting and engrossing. You can buy loads of amazing and devestating guns with the money you receive from slaying evil thugs. The guns are exciting and unique, and all your enemies are cool an",1
This game is awesome and it keeps me occupied for hours... the graphics in it are amazing also... it never laggs either,1
this game is so superly amazingly fun an addactive to play everyday i get bored its a really fun game love it!,1
this game is the best shooting game ever!you don't only shoot targets you kill monsters all over planets which I like is cool I want you to get this game you'll fall in love with it,1
I think this.game.is good. And now I'm going to talk about random stuff so that I can hit my 20min word min essay... cya,1
This app is wonderful. Great graphics and is really fast and addicting. I play it all the time. Keep on releasing updates because it keeps on getting better and better!!!,1
This is a wonderful game! It can be a bitbsluggish every now n then but all in all it is a bloody great game for the fire,1
I have this game on my phone and my kindle fire. The only problem is it kills the battery. Cant wait for the multiplayer update on the kindle version.,1
I always seeing this but never download but know I cant stop playing it all the deferent world's upgrades all the armor funny clothes,1
to many downloaded on kindle fire waste of time don't download will take too much memory up. don't download .,0
this app is evill it turned of my kindle fire for 5 min and deleted some of my apps do not install I repeat DO NOT INSTALL,0
amazing game it is the best game I have played on kindle fire. and it can take a while to down load.,1
"In a word: awesome. Simply so much fun, you can't stop! Robots, guns,monsters,armor, what else do you need? Final decision: it's AMAZING, isn't that great! :D",1
gun bros is so fun you get to shoot robots and you can buy guns and armorial and powerups there are big monsters,1
One of the best games on amazon appetite.very fun can get hard at times but hey that what makes it fun,1
Great game!!! I love playing this and is great when ur bored and I suggest that you get this app. Great guns and places to play in. AWESOME!!!!!,1
"yes, it's a freemium game where some of the better stuff requires you to buy in-game cash but it's still a blast without those additional items.",1
Takes for ever to download.  I had to try a few different times.  Then I had to remove a bunch of stuff to be able to play it because it is so big.  I finally start playing and the guy only shoots in one direction.  So dumb do not waste your time.,0
Another great game from flu mobile like the graphics and has good weapons id recommend it to anyone that likes shooter,1
It is really cool that there is a zombie part I think there is enough epic enough and these words are just so I can enter it,1
"it is the best game I have ever played.But one thing you should make on it is where you can make your own bro like:  a face, facial hair, skin color,  skin tecture, weight,  and height.",1
An over all good fun game and is interestingly strange I need ten more words and were they are right here,1
pretty easy at first then gets challenging. already have predator and coronal ejector!  I wish you could win flu credit though...,1
I haven't pladd this game but it only had 999 rates so I wanted to be the 1000 lala lala lalala lala lalala lala lala lala lala:) poop!!!!!!!!!!!!!!!!!,1
What can I say?  This brings me back to the days of Total Carnage and Smash TV.  Freaking sweet!  And it's massive size is sure to entertain me for a while.,1
awesome game I love it really fun and despite its large file size on my kindle fire its really good,1
i love this game its so addicting very fun its very hard to get war bucks without paying thou but over all very good it lags a little if u dont have wifi.......but very fun its gets hard and addicting i would recommend this game exellent job by glu!!!,1
I really enjoy playing this game. It's good just to do waves and upgrade stuff. I suggest this game to anyone who just wants to shoot things and have them blow up. Enjoy!!!,1
